,瘩臂,厩敲咯何,免贸
39198,茄惫父 弊矾绰芭 酒丛 瘤陛 家价吧妨乐绢辑 林瘤荤啊 傍侥利栏肺 急芭牢窜阑 给操覆 绊肺 酒流 官捞电 铰府急攫篮 矫扁惑炼绢瞒乔 1林老父俊 铰府急攫 救窃 酒流 俺钎档 救场车芭电辟单 CNN俊辑 瘤妇措肺 官捞电 寸急 犬沥瘤澜 ap 肺捞磐 殿殿 cnn 欺啊辑 寸急犬沥窃官捞电篮 攫沸焊绊 铰府急攫窃弊贰辑 飘烦橇 函龋牢窜捞 酒聪 过篮 绢叼艾衬绊 恐 攫沸 妇措肺 沥窍绊 磊狐脸衬绊 后沥措绰芭烙 せせせせせせ捞惑窍霸 辑滴福绊乐澜 拱沸 构 坷官付锭付成 拘档利栏肺 媚惯啡栏搁 且富档 绝绰单举绊绢档 铰汗救窍绊 楷规措过盔鳖瘤 艾绊 鳃矾府档 3崔阑 犁八钎鸥飞窍哥 俺板绰单 恐 蜡刀 捞锅俊父 辑滴福绰瘤 葛福摆澜,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35103,倒措啊府具 瘤陛 固惫篮 捻单鸥啊 柳青吝捞具 葛电 攫沸捞 捻单鸥焙俊 啊淬秦 乐绊 急芭傈 咯沸炼荤 促 芭窿富捞具 捞 倒酒 捞锅俊 巩力啊 等 扒 飘烦橇 钎啊 呈公 腹捞 唱坷绰 官恩俊 何沥钎甫 呈公 腹捞 父甸绢具 秦辑府 弊贰辑 瘤陛 甸烹捞 抄芭具 飘烦橇 矾矫酒 郴烹 胶乃崔 快农扼捞唱 胶乃崔 漂八俊 藕琴俊 捞固 坷贰 傈何磐 柳青登绢 吭带 巴捞 捞锅俊 磐柳芭具 酒付档 官捞带苞 坷官付 鳃矾府 促 皑苛俊 啊霸 瞪 芭促 林幅攫沸甸档 割篮 荤扼瘤霸 瞪 芭绊 瘤陛 靛矾抄 巴父 爱绊档 割疙捞 皑苛俊 啊霸 瞪瘤 隔扼 急芭搬苞啊 荤惑 弥措狼 何沥栏肺 啊绊 乐垒酒 捞 倒措啊府具 绝促搁 绝绢瘤绰 芭衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38136,遣 环茄芭酒衬 蜡反篮 矾矫酒琴皑绵 墨靛客版力 蛆仿墨靛肺 官曹巴捞促 救官备搁 矾矫酒绰 啊噶绝瘤 抄刮捞惯积且波促郴抗惑篮 矾矫酒绰 蜡老窍霸酒矫酒俊辑绰 吝惫焊促 快府唱扼窍绊歹啊滨促 弊繁单 恐钢府乐绰 巴贸烦蠢哺瘤瘤弊扒 固惫锭巩捞促 父距 矾矫酒啊 琴公厘阑 器扁窍绊 版力肺混百促绊窍搁 快府唱扼客狼背开阑 馆靛矫秦具父窍扁俊 合茄阑 器扁茄促 弊烦 快府唱扼绰 矾矫酒染窜凯瞒啊 甸绢急促老夯苞快府唱扼绰 21技扁 角农肺靛啊肯己登绰 芭瘤 弊府绊吝惫栏肺啊绰 凯瞒档 酒聪捞哩凯瞒啊酒囱 窍捞欺风橇肺 崔府百瘤50斥饶 茄馆档狼 乔且荐绝绰 款疙捞促固贰林侥啊摹1鉴困啊 窍捞欺风橇凯瞒促 弊矾聪 瑰单府盒具窍绊 凯瞒盒具俊捧磊秦扼,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32119,捞芭历芭 钦媚辑 27父盔捞瘤 萍南蔼篮 15父盔捞绊 寸梅等 荤恩父 哎 荐 乐绰芭俊夸 规藕家斥窜TXT春捞胶飘 唱坷绰 单 历沥档 啊拜捞搁 宝满促绊 积阿秦夸 技弊缝 窜能啊妨搁 30父盔 捞惑 柄龙刨单 历 傍楷俊辑绰 技弊缝 促 杭 荐 乐绰单 15父盔捞搁 弊府绊 阂父厚魄篮 傍楷 哎 积阿 乐绰 酒固甸捞唱 窍绰 芭瘤 公郊 惑包档 绝绰 荤恩甸捞 促楼绊楼 扁荤窍唱父 焊绊 肋 舅瘤档 给窍搁辑 候洒飘 噶茄促 捞固 噶窍绊 乐促固闷促 龋备促固模埔待捞促胶骏贸烦 等促 窍绰 裁呈公 焊扁 饺匙夸せせせ 弊犯霸 酒固甸 盒困扁 救缴阿窍绊 寸梅登搁 啊绊 救登搁 救啊绊 规藕 哪归 6老 傈捞扼 盒困扁 亮篮单 被捞 扁荤甫 せせ,0,./data\牢荤捞飘.csv
42925,蒲飘父 富茄促措茄刮惫狼 巩力绰 青悼窍绰 必快啊 绝促绰芭烙谅版拳等 攫沸捞 恐 汲磨鳖芭府肠 绝捞 芭府甫 劝焊窍哥 捞抚阑 棵府绊 啊楼春胶甫 媚焊郴档 酒公 老捞 绝扁 锭巩俊快颇甫 炼氛窍绰 春胶甫 媚焊郴绊 泅厘切嚼窍绊 苞皑秦瘤绰芭促谅颇啊 窍搁 家脚惯攫 快颇啊 窍搁 阜富 捞繁 春胶啊 恐 唱坷摆衬己荐矫虐摆促绊 蛆冠 寸窍搁 公辑况辑 臂阑 窃何肺 给 棵副 炼急牢甸烙蜡矫刮 炼惫 局固眠 捞犁疙 鞍篮 静饭扁 谅颇啊 恐 汲磨鳖快颇甫 氢茄 酒啊府甫 窃何肺 揪何府瘤 给窍霸 青悼窍绰 必快啊 绝栏聪 父父窍霸 焊绰芭促快颇绰 胶飘饭胶肺 3斥阑 20斥篮 茨菌阑芭促胶飘饭胶肺 第瘤蠢聪 局惫焊荐 青霸捞 窍绊 第瘤绰霸 炒促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36211,しぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげしぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげしぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげしぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげしぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげしぁぉし 秦媚冈篮 炼惫 沥版缴 历府 环环茄单 柳楼 せせせせせせせせせせせせせせせせせせせせせせ 蒲气しげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38346,构贰 せせせせせ 惫郴 积魂盒阑 恐 寇惫捞 刚历 啊廉啊衬 せせせせせ快府唱扼 力距诀拌啊 龋遏龋遏窍瘤啊 臼促 すす 脚距 俺惯篮 2幅瘤父 困殴积魂 殿 力炼 包访 何巩俊辑绰 技拌 啪萍绢促弊府绊 归脚 扼捞急胶档 巩力绝促绊 焊绰霸 酒胶飘扼力匙墨 葛歹唱 拳捞磊 鞍篮 技拌 奔瘤狼 诀眉甸捞 版里利栏肺 俺惯窍绊 乐扁 嫐巩俊归脚俺惯 诀眉甸捞 版里利栏肺 扼捞急胶 力傍秦辑 困殴积魂 夸没且芭促 茄惫 某颇 犬焊窍绰 父怒 技拌 矫厘阑 急痢且 荐 乐扁 锭巩捞瘤酒胶飘扼力匙墨 葛歹唱 拳捞磊 葛滴 12岿鳖瘤 3惑 肯丰窍绊 惑诀积魂 扼牢 备绵 棺 惑诀积魂 诀眉客狼 急拌距篮 捞固 柳青吝捞促力惯 够 舅绊 揪何府辨 蒲飘老海 促磷菌畴,,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35878,抄 固惫霸捞牢单某唱促搏 PR家瘤 某唱促俊 泪矫 颇斑唱啊辑 老且锭 父抄 茄牢货尝 汞瘤档 臼疽绰单 粮唱 馆固 馆飘烦橇己 狼斑 瘤铂捞绊 巢合傍悼构矫扁克龋窍绊 瓤鉴固鉴 畴犁埔柳楼 傈屈利牢 吗谅颇货尝看澜模秦瘤绊 酵瘤臼疽绰单 磊操 固惫 愁矾啊搁 笼 后规俊辑 犁况崔扼绊 じぉ窍绰芭俊 龙妨辑 坷纳窍绊 富疽绰单倔奔荤柳 措拳郴侩 归弊扼款靛沥焊 积老 伎迄锅龋 捞皋老 菩合林家菩合俊 馆固模合 器胶飘啊 儡垫甫 DHS 权乔烹秦 埋矾持菌绰单瘤 绒啊锭 啊练单府绊 匡笼 坷妨带 弊 货尝 揪局撇 鸥内付傍亲俊辑 涝惫 龟寸窃せせせせ 拱绢焊聪 ICE牢啊 TSA茄抛 割矫埃悼救 棱囚 秒炼寸茄第 某唱促肺 馆价凳 せせせせ 酒付 康备洒 给棵淀,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35881,しし沥焊 皑荤聪富捞 ぉし 琴缴捞绊 棋飘牢霸 さげ 俺 炼季捞 固惫 屈丛甸 傣琶俊 瘤陛狼 龋碍阑 穿府绰 巴牢单弊 皑荤窃阑 葛福绰 硅篮噶傣篮 滴锅掳绊 坷洒妨 馆固俊 菊厘甸 辑绊 乐栏聪 捞繁 俺 龋肺甸篮 弊俊 措茄 瘩啊 仁朝 馆靛矫 绢恫 版肺肺电 罐阑 巴栏肺 抗螟 秦夯促唱 鞍篮 版快 俺 こぁし さげ肺付甸 东俊 固惫 扒呈吭绰单 俺 绢捞 牢霸 咯扁俊 肚 俺 こぁし 甸捞 俺 炼目 贸烦 辑侥 窍绊 乐促绰芭捞扒 ぉし 捞啦硅馆 酒聪衬绊ぉし 俺 烈技隆苞 俺 こぁし甸篮 固惫顶 光瘤 给窍霸 窍绰 秦具窃快代捞扼档 捞 顶俊辑 炼季狼 疙抗雀汗阑 困秦 畴仿窍哥 混磊 酒付档 呈 富前技甫 焊聪 瘤陛 鞍捞 父 混酒啊档 瞪淀 鞘郊,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30967,涝矫狼巩力档乐瘤父 歹奴巩力啊 荤雀啊 亮篮措切阑 救唱坷搁 秒诀狼巩盼捞 呈公 臭促绰芭 犁瓷阑焊绊 扁诀甸付促 磊家辑尔 切背父杭霸 酒聪扼 牢利己矫氰栏肺 版里仿阑茫阑霸 酒聪扼 扁诀付促狼 促剧茄 秒诀规侥栏肺 鞘夸茄 牢犁甫 惶扁甫 扁诀狼 窍绰老捞促 促弗单 玫祈老伏规侥栏肺 惶栏聪 弊芭父怒 剧率促 厚瓤啦利牢霸 绢叼乐唱酵促 措切俊辑 馆篮 己利俊嘎苗埃 苞格阑 琶秦辑 公狼固窍霸 荤角 倾厚窍绰单 寇惫俊急 弊矫埃俊 促剧茄版氰窍绊秒诀茄促 快府绰 矫埃肺胶啊呈公农促免惯急捞促福促荤雀牢侥捞 粱 腹捞官差扁甫 捞扒 扁诀甸狼 窍唱究 官操妨绊 畴仿窍搁 荤雀档蝶扼官拆巴鞍篮单 弊犯霸炼陛究 官差绢啊搁辑 腹篮捞甸俊霸 嘎绰扁雀啊 倒酒啊搁 扒碍茄荤雀啊瞪巴鞍促,0,./data\牢荤捞飘.csv
38273,吝傍 快付坷寸 俺 茄练 静饭扁 货尝甸酒 辑滴府瘤 付 せせ 梆靛矾朝巴捞聪鳖传 弊嫐鳖瘤 扁促妨具 窍绰芭具 措急寸急篮 饶焊牢甸捞 急攫 茄促绊 登绰霸 酒聪瘤 傍侥 固惫惫啊扁包俊辑 魄喊阑 秦具 啊瓷窍促绰 巴 せせ措过盔捞 魄搬阑 且刨单弊嫐鳖瘤 弊 穿备档 铰磊啊 酒聪鄂促官捞电捞 恐 攫沸阑 醚悼盔 秦辑 捞 抄府 甭阑 乔匡鳖 せせせ趣矫 捞固 何沥急芭 烙阑 舅绊 刮林寸甫 瘤瘤 窍绰 吝傍 快付坷寸 炉裁扼 茄练苞 芭狼 悼鞭牢固俺茄 刮林寸拌 瘤瘤磊甸阑 急悼 窍绊磊 窍绰芭瘤 せせせ弊繁单 捞货尝甸档 历甸捞 钦累葛狼 秦辑 炼累茄 何沥急芭啊 靛矾朝巴阑 疤郴辑 例纳 抄府 俺抄府甫 乔快绰 芭瘤せせせせせせせせせせせせせせせせせせせせせせせせせせせせ,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34038,奥匙啊 坷洒妨 磊傈芭绰 歹 肋鸥绊促囱促 措吝背烹厚 厚轿辑 磊傈芭 局侩窍绰扒 急柳惫甸 傍烹烙 构电 厚窖 捞蜡 烙陛捞 臭栏聪鳖 弊繁扒 嘎澜 辟单 技啦捞 磊厚绝绢辑 烙陛 歹 臭酒档 巢绰扒 积阿父怒 弊犯霸 救巢阑荐乐绰芭具弊府绊 奥迟 弊霸 劳槛窍聪鳖 弊府 荤绰芭具 弊措脚 况扼闺篮 驴绢林聪鳖 茄惫贸烦 塞甸霸 荤蠢聪 弊成 个篮 祈窍霸 粱 酒尝绊 活弊成 tax calculator俊 历 楷豪甸 倒妨焊绊唱 富窍磊 啊飞 亩府俊辑 10父阂 结持栏搁 技饶绰 焊烹 6父阂 救俊辑 吭促艾促茄促胶傀掸篮 技啦 歹臭促 措脚 愁酒档 捣唱坷变窍瘤父弊府绊 蜡反局甸吝俊 度度茄局甸篮 固惫啊绰 版快 疤唱 腹促 弊霸 弊唱付 捣滚绰 规过捞扁档 窍绊 秒诀伏档 臭绊,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37687,刮版宽 固惫 何沥急芭 抗攫 肯傈 捞铰父捞匙せせせせせ惫雀 青沥何 荤过何 攫沸 惫刮狼塞 傈何 厘厩寸茄 快府绰何沥急芭 灌囚瘤搁 固惫俊 脚殴烹摹 50斥 夸没窍绊刮版宽 辆脚措烹飞 矫难具等促固惫 飘烦橇绰 何沥急芭 官肺 犁魄 家价 吧绢滚府匙开矫 急柳惫魄荤矫尝甸 固媚啊瘤绊 犁八钎 脚没茄瘤啊 攫哩单 6俺岿 逞档废 救窍绊 流公蜡扁窍绊 辑滚 傈磊俺钎扁 橇肺弊伐 促 傍俺窍绊 八刘窍磊聪鳖 弊巴档 芭何窍绊捧钎瘤焊包茄单 CCTV 崔磊聪鳖 弊巴档 芭何窍绊何沥急芭 傍裹牢芭 牢刘窍衬 何沥急芭 灌囚瘤搁 魄荤仇甸何磐 堡拳巩俊 傍俺贸屈 矫难具凳瘤陛何磐 何沥急芭 丹栏妨绰 沥摹牢 攫沸牢 傍公盔甸 较促 扁废窍绊 何沥急芭 灌囚瘤搁 傍裹栏肺 鞍捞 贸屈 啊绰芭瘤,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34089,辟单 积阿秦焊搁 澜侥痢 硅崔厚档 夸硫 23000盔 窍绰单 拱扒罐酒辑 器厘秦辑 拱幅芒绊 盒幅累诀秦辑 磐固澄啊辑 1沛俊 狡绊 硅价扁荤啊 笼菊俊 初篮累诀鳖瘤 2500盔捞 呈公 轿变寝瘤 郴 扁撅栏沸 10斥捞惑 15斥 2500盔悼搬捞均带芭鞍篮单せせ 拱沸 澜侥硅崔厚啊 磐公聪绝捞 厚窖巴档 嘎瘤父 琶硅厚 3玫盔栏肺 棵副锭档 灯变窃 拱沸 抗傈俊厚秦 蜡幅厚绰 任纠 轿廉辑 琶硅扁荤甸 角荐涝捞 歹 疵绢抄扒 嘎绰单 弊扒 琶硅老 捞寇狼 瘤免厚皑家肺 牢秦 角荐涝捞 疵绢抄芭扼 稠寇肺 娟扁秦具窍绰霸 嘎绰芭鞍绊 唱档 琶硅 坷瘤霸矫虐绰单 措何盒 公丰硅价捻莆捞绊 捻莆俊 救颇绰扒 cj唱 肺哩鞍篮 琶硅肺 捞侩窍绰单 茄崔俊 蜡丰琶硅硅价 12扒 捞侩窍绰芭鞍澜,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37833,刮版宽 固惫 何沥急芭 抗攫 肯傈 捞铰父捞匙せせせせせ惫雀 青沥何 荤过何 攫沸 惫刮狼塞 傈何 厘厩寸茄 快府绰何沥急芭 灌囚瘤搁 固惫俊 脚殴烹摹 50斥 夸没窍绊刮版宽 辆脚措烹飞 矫难具等促固惫 飘烦橇绰 何沥急芭 官肺 犁魄 家价 吧绢滚府匙开矫 急柳惫魄荤矫尝甸 固媚啊瘤绊 犁八钎 脚没茄瘤啊 攫哩单 6俺岿 逞档废 救窍绊 流公蜡扁窍绊 辑滚 傈磊俺钎扁 橇肺弊伐 促 傍俺窍绊 八刘窍磊聪鳖 弊巴档 芭何窍绊捧钎瘤焊包茄单 CCTV 崔磊聪鳖 弊巴档 芭何窍绊何沥急芭 傍裹牢芭 牢刘窍衬 何沥急芭 灌囚瘤搁 魄荤仇甸何磐 堡拳巩俊 傍俺贸屈 矫难具凳瘤陛何磐 何沥急芭 丹栏妨绰 沥摹牢 攫沸牢 傍公盔 瘩臂 促绰斥甸 扁废窍绊 何沥急芭 灌囚瘤搁 傍裹栏肺 鞍捞 贸屈 啊绰芭瘤,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
43563,老霸捞甸捞 固惫沥炔 葛福绊 瘩臂 轿瘤福绰芭 焊搁 眶澜父 唱柯促 せせせ飘烦橇 内肺唱 措贸 力措肺 给窍绊 版力档 技拌2瞒措傈捞饶 开措鞭栏肺 弥厩烙 4斥傈俊 飘烦橇 瘤瘤磊看带 荤恩甸吝俊 倒酒急 荤恩甸捞 茄笛捞 酒丛 歹焙促唱 4斥傈俊 捧钎 救沁带 荤恩甸档 飘烦橇 犁急 救登霸 窍妨绊 捧钎秦辑 100斥父俊 捧钎啦档 开措鞭栏肺 棵耳澜飘烦橇绰 犁急 救瞪芭 舅绊 45俺岿傈何磐 快祈捧钎 荤扁何沥急芭甫 拌加 剐绊 吭澜 傍拳寸 瘤瘤磊甸茄抛 快祈捧钎窍瘤 富绊 流立 捧钎窍扼绊 沁绊 刮林寸 瘤瘤磊甸篮 内肺唱嫐巩俊 快祈捧钎 窍扼绊 沁澜 惑侥利栏肺 快祈捧钎吝 措何盒捞 刮林寸钎老荐观俊 绝瘤popular vote档 毫扼 瘤陛 开措鞭栏肺 官捞电捞 府靛窍绊 乐澜,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
40537,贾流洒 扁刀背啊 捞窜档 腹绊 老何 扁青档 乐变窍瘤父 阂背唱 促弗 辆背档 绝绰扒 酒囱单 蜡刀 鳖捞绰 皑捞 绝瘤绰 臼澜郴 积阿浚 促弗 捞蜡档 乐瘤父 辟夯利栏肺绰 焊荐扼辑 鳖捞绰 芭烙 快府唱扼 林幅 攫沸俊辑 飘烦橇鳖聪鳖 焊荐扼绰 荤恩甸档 飘烦橇 垮窍绰芭尔 厚搅窃 模老颇 橇饭烙档 付蛮啊瘤绊谅颇甸 涝厘俊急 扁刀背父 朝妨滚府搁 焊荐 瘤瘤磊狼 例馆捞 狐瘤聪鳖 操霖洒 鳖绰 芭烙 弊贰辑 焊荐瘤瘤磊甸 炼瞒 俺刀芭府搁辑 扁刀背 鳖绰 局甸 腹澜 角惑篮 焊荐俊辑 扁刀背啊 狐瘤搁 酒抗 焊荐绰 雀积阂啊烙固惫档 厚搅茄单 刮林寸捞 甸绢辑搁 馆扁刀背利 沥氓捞 碍拳登绊 切背 背腊档 公脚沸阑 碍炼窍绰 规氢栏肺 官柴 角力肺 固惫俊辑 公脚沸磊狼 70绰 刮林寸阑 瘤瘤窃,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31751,捞芭 措备矫挥父 酒聪扼 葛电 瘤规磊摹窜眉俊辑 绊妨秦具窍绰 巩力烙 酒滚瘤啊 瘤规 傍公盔捞脚单 咯磊绰 槛流阑 芭狼 救茄促绊 窃 窍歹扼档 格夸老俊 措何盒 腹捞 窍绰单 槛流阑 窍搁 促澜朝 词霸 免辟窍芭唱 坷饶俊 免辟窍扁 锭巩俊 老何矾 格夸老肺 棱绰促绊 窃 咯己捞 槛流阑 沁阑 锭 困氰俊 畴免登芭唱 裹了啊 惯积且 荐 乐促搁 焊救捞 焊厘登绊 裹了磊甫 歹宽 碍仿洒 贸国窍搁 凳 腊酒客 啊荤锭巩捞扼绰 扒 巢己篮 腊酒客 啊荤甫 救窍唱 弊府绊 巢己捞 啊沥俊辑 柯傈洒 酒狐狼 开且阑 该酒 腊酒客 啊荤甫 窍绰 巴捞 捞惑利捞扼绊 积阿窍搁 巢己俊霸档 捞繁 畴悼阑 碍夸且 荐 绝绰芭烙 富 弊措肺 葛鉴烙 畴悼阑 歹 矫虐搁辑 啊沥俊辑 腊酒客 啊荤甫 傍乞窍霸 盒硅茄促绰 霸,0,./data\牢荤捞飘.csv
40480,何贸丛篮 家蜡绰 唱悔促绊 焊瘤臼疽绢 家蜡甫 烹茄 笼馒俊 歹 厚吝阑 滴菌瘤 角力肺 何贸丛 寸矫 力磊吝俊辑 玫荐焊府扼绰 荤恩捞 乐菌绰单 陛荐历 怕积捞扼 荐青磊狼 穿歹扁鞍篮 渴阑 档历洒 给 斑诞沁澜 弊贰辑 厚窜栏肺 等 渴阑 涝栏扼沁歹聪 玫荐焊府绰 柄崔澜阑 掘绊 酒扼茄捞 凳溜 家蜡唱 公家蜡衬啊 吝夸茄霸 酒聪扼 绢蠢率阑 烹窍带 柄崔澜栏肺 啊绰 辨篮 凯妨乐促绊 好澜 弊繁单 鲤捞唱背绰 必窜利牢 决拜林狼 锭巩俊 傍狼颇 溜 狼汗鳖瘤档 家蜡甫 何沥窃 弊贰辑 唱眉肺 代贩芭府哥 促虫澜何贸丛篮 捞甫滴绊 啊夯档 救等 仇甸捞扼绊 厚抄窃渴捞扼绰霸 唱狼 焊龋甫 困秦辑档 涝瘤父 巢俊措茄 抗狼档 积阿窍绰扒单公家蜡甫 困秦 唱眉肺 促聪绰 鲤捞唱背绰 必窜俊 摹快闷促绊 夯巴烙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34611,刮版宽 固惫 何沥急芭 抗攫 肯傈 捞铰父捞匙せせせせせ惫雀 青沥何 荤过何 攫沸 惫刮狼塞 傈何 厘厩寸茄 快府绰何沥急芭 灌囚瘤搁 固惫俊 脚殴烹摹 50斥 夸没窍绊刮版宽 辆脚措烹飞 矫难具等促固惫 飘烦橇绰 何沥急芭 官肺 犁魄 家价 吧绢滚府匙开矫 急柳惫魄荤矫尝甸 固媚啊瘤绊 犁八钎 脚没茄瘤啊 攫哩单 6俺岿 逞档废 救窍绊 流公蜡扁窍绊 辑滚 傈磊俺钎扁 橇肺弊伐 促 傍俺窍绊 八刘窍磊聪鳖 弊巴档 芭何窍绊捧钎瘤焊包茄单 CCTV 崔磊聪鳖 弊巴档 芭何窍绊何沥急芭 傍裹牢芭 牢刘窍衬 何沥急芭 灌囚瘤搁 魄荤仇甸何磐 堡拳巩俊 傍俺贸屈 矫难具凳瘤陛何磐 何沥急芭 丹栏妨绰 沥摹牢 攫沸牢 傍公盔甸 瘩臂促绰 斥甸 较促 冠力窍绊 何沥急芭 灌囚瘤搁 傍裹栏肺 磊厚绝捞 鞍捞 贸屈窍绰芭瘤,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37877,刮版宽 固惫 何沥急芭 抗攫 肯傈 捞铰父捞匙せせせせせ惫雀 青沥何 荤过何 攫沸 惫刮狼塞 傈何 厘厩寸茄 快府绰何沥急芭 灌囚瘤搁 固惫俊 脚殴烹摹 50斥 夸没窍绊刮版宽 辆脚措烹飞 矫难具等促固惫 飘烦橇绰 何沥急芭 官肺 犁魄 家价 吧绢滚府匙开矫 急柳惫魄荤矫尝甸 固媚啊瘤绊 犁八钎 脚没茄瘤啊 攫哩单 6俺岿 逞档废 救窍绊 流公蜡扁窍绊 辑滚 傈磊俺钎扁 橇肺弊伐 促 傍俺窍绊 八刘窍磊聪鳖 弊巴档 芭何窍绊捧钎瘤焊包茄单 CCTV 崔磊聪鳖 弊巴档 芭何窍绊何沥急芭 傍裹牢芭 牢刘窍衬 何沥急芭 灌囚瘤搁 魄荤仇甸何磐 堡拳巩俊 傍俺贸屈 矫难具凳瘤陛何磐 何沥急芭 丹栏妨绰 沥摹牢 攫沸牢 傍公盔甸 瘩臂促绰 斥甸 较促 扁废窍绊 何沥急芭 灌囚瘤搁 傍裹栏肺 磊厚绝捞 鞍捞 贸屈窍绰芭瘤,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42016,剧磊陛蓝矫胶袍苞 喉废眉牢 棺 氢饶 篮青诀公狼 惑龋包拌俊 措秦 稠狼窍磊 QFS啊 喉废眉牢 傍蜡盔厘 盒魂屈盔厘抛农愁肺瘤 鞠龋拳企 鞠龋拳企 叼瘤判烹拳甫 秒鞭窍绊 乐澜阑 舅 荐 乐菌嚼聪促脚叼瘤判烹拳俊 扁粮 烹拳档 措览 裙扁利QFS绰 困己 扁馆 辑滚俊 历厘登绢 累悼钦聪促捞蜡绰 剧磊 哪腔泼捞 焊促 救傈窍绊 柳焊窍绊 乐绰 巴涝聪促剧磊 哪腔泼篮 笛 捞惑狼 剧磊 惑怕甫 悼矫俊 荤侩窍绊 堡妻胶甫 荤侩窍咯 馆档眉甫 烹秦 傈磊甫 惯荤窃栏肺结 促弗 惑怕甫 父甸绢 啊厘 狐弗 加档 惑怕甫 角泅钦聪促蝶扼辑 泅犁 惑怕狼 哪腔磐焊促 歹 俊呈瘤甫 例距窍搁辑 歹 腹篮 沥焊甫 历厘窍绊 救傈窍哥 焊救己档 顿绢唱 扁粮 哪腔磐焊促 厚背啊 救 登绰 绊加 贸府啊 啊瓷钦聪促ぱ 弊矾窍促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30775,弥家烙陛 拎扼 措脚 技陛档 郴扼 概崔 岿技 70父盔档 郴扼 包府厚 10父盔 喊档 聪甸捞 弊救俊辑 硅快绰 扁贱 荐碍丰档 30父盔究 郴绊 逛蔼 茄尝俊 8玫盔 郴扼 目乔鞍篮 澜丰档 茄儡俊 5玫盔究 郴绊 付矫绊 苞磊档 1豪瘤俊 2玫盔究 郴绊 冈绢扼 聪甸捞 静绰 积劝侩前 促 聪甸 捣林绊 荤绊 聪甸捞 静绰 傍苞陛档 牢寸 10父盔究 郴扼 快府档 观俊辑 弥历 烙陛 罐绊 弊捣林绊 魂促 快赴 公郊 了肺 呈锐甸捞 困蛆窍绰 技惑俊辑 弥历 烙陛 罐栏搁辑 老窍衬 馆己窍扼绊 甸咯焊郴霖 背档家俊辑 倔付唱 肋冈绊 肋 混绊 酵绢辑 弊矾绰瘤 葛福摆促 技惑观俊档 弥历烙陛档 给罐绊 荤绰 荤恩甸捞 倔付唱 腹篮瘤 呈锐绰 葛弗促 俺家府 沥己胶反霸 且 矫埃俊 沥脚瞒府绊 馆己 腹捞秦扼,0,./data\牢荤捞飘.csv
